Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
JAPAN AND THE WORLD ECONOMY,JAPAN AND WORLD ECONOMY,4,,Q3
Japan Architectural Review,JAPAN ARCHITECTURAL REVIEW,4,,
Japan Forum,JAPAN FORUM,4,,Q4
JAPAN JOURNAL OF INDUSTRIAL AND APPLIED MATHEMATICS,JAPAN JOURNAL OF INDUSTRIAL AND APPLIED MATHEMATICS,4,,Q2
Japan Journal of Nursing Science,JAPAN JOURNAL OF NURSING SCIENCE,4,,Q2
Japan Review,JAPAN REVIEW,4,,
Japanese Accounting Review,JAPANESE ACCOUNTING REVIEW,,,Q4
Japanese Dental Science Review,JAPANESE DENTAL SCIENCE REVIEW,2,,Q1
JAPANESE ECONOMIC REVIEW,JAPANESE ECONOMIC REVIEW,4,,Q4
JAPANESE JOURNAL OF APPLIED ENTOMOLOGY AND ZOOLOGY,JAPANESE JOURNAL OF APPLIED ENTOMOLOGY AND ZOOLOGY,4,,Q4
JAPANESE JOURNAL OF APPLIED PHYSICS,JAPANESE JOURNAL OF APPLIED PHYSICS,4,,Q3
JAPANESE JOURNAL OF CLINICAL ONCOLOGY,JAPANESE JOURNAL OF CLINICAL ONCOLOGY,4,,Q3
JAPANESE JOURNAL OF INFECTIOUS DISEASES,JAPANESE JOURNAL OF INFECTIOUS DISEASES,4,,Q4
Japanese Journal of Mathematics,JAPANESE JOURNAL OF MATHEMATICS,3,,Q1
JAPANESE JOURNAL OF OPHTHALMOLOGY,JAPANESE JOURNAL OF OPHTHALMOLOGY,4,,Q2
Japanese Journal of Political Science,JAPANESE JOURNAL OF POLITICAL SCIENCE,4,,Q3
Japanese Journal of Radiology,JAPANESE JOURNAL OF RADIOLOGY,4,,Q1
JAPANESE JOURNAL OF RELIGIOUS STUDIES,JAPANESE JOURNAL OF RELIGIOUS STUDIES,3,,
Japanese Journal of Sociology,JAPANESE JOURNAL OF SOCIOLOGY,4,,Q4
Japanese Journal of Statistics and Data Science,JAPANESE JOURNAL OF STATISTICS AND DATA SCIENCE,4,,Q3
JAPANESE JOURNAL OF VETERINARY RESEARCH,JAPANESE JOURNAL OF VETERINARY RESEARCH,4,,Q4
Japanese Political Economy,JAPANESE POLITICAL ECONOMY,,,Q3
JAPANESE PSYCHOLOGICAL RESEARCH,JAPANESE PSYCHOLOGICAL RESEARCH,4,,Q3
Japanese Studies,JAPANESE STUDIES,4,,Q3
Japanese Studies in Russia,JAPANESE STUDIES IN RUSSIA,4,,Q4
JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY,JARO JOURNAL OF ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY,2,,Q1
JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY,JARQ JAPAN AGRICULTURAL RESEARCH QUARTERLY,4,,Q4
JASA Express Letters,JASA EXPRESS LETTERS,4,,Q3
JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION,JASSS JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION,3,,Q1
JATI-Journal of Southeast Asian Studies,JATI JOURNAL OF SOUTHEAST ASIAN STUDIES,4,,Q4
JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION,JAVMA JOURNAL OF AMERICAN VETERINARY MEDICAL ASSOCIATION,3,,Q2
JAVNOST-THE PUBLIC,JAVNOST PUBLIC,3,,Q2
Jazz Research Journal,JAZZ RESEARCH JOURNAL,4,,
JBI Evidence Implementation,JBI EVIDENCE IMPLEMENTATION,4,,Q2
JBI Evidence Synthesis,JBI EVIDENCE SYNTHESIS,4,,Q1
JBJS Essential Surgical Techniques,JBJS ESSENTIAL SURGICAL TECHNIQUES,4,,Q2
JBJS Open Access,JBJS OPEN ACCESS,4,,Q1
JBJS Reviews,JBJS REVIEWS,4,,Q1
JBMR Plus,JBMR PLUS,3,,Q3
JCI Insight,JCI INSIGHT,1,Yes,Q1
JCMS-Journal of Cinema and Media Studies,JCMS JOURNAL OF CINEMA AND MEDIA STUDIES,2,Yes,
JCMS-Journal of Common Market Studies,JCMS JOURNAL OF COMMON MARKET STUDIES,1,Yes,Q1
JCO Clinical Cancer Informatics,JCO CLINICAL CANCER INFORMATICS,3,,Q2
JCO Global Oncology,JCO GLOBAL ONCOLOGY,3,,Q2
JCO Oncology Practice,JCO ONCOLOGY PRACTICE,2,,Q1
JCO Precision Oncology,JCO PRECISION ONCOLOGY,2,,Q1
JCOM-Journal of Science Communication,JCOM JOURNAL OF SCIENCE COMMUNICATION,3,,Q2
JCPP Advances,JCPP ADVANCES,,,Q1
JCPSP-Journal of the College of Physicians and Surgeons Pakistan,JCPSP JOURNAL OF COLLEGE OF PHYSICIANS AND SURGEONS PAKISTAN,4,,Q3
JCR-JOURNAL OF CLINICAL RHEUMATOLOGY,JCR JOURNAL OF CLINICAL RHEUMATOLOGY,4,,Q3
JDR Clinical & Translational Research,JDR CLINICAL AND TRANSLATIONAL RESEARCH,3,,Q2
JDS Communications,JDS COMMUNICATIONS,,,Q1
JEADV Clinical Practice,JEADV CLINICAL PRACTICE,,,Q4
Jebat-Malaysian Journal of History Politics and Strategic Studies,JEBAT MALAYSIAN JOURNAL OF HISTORY POLITICS AND STRATEGIC STUDIES,4,,Q2
JETP LETTERS,JETP LETTERS,4,,Q3
Jeu-Revue de Theatre,JEU REVUE DE THEATRE,4,,
Jeunesse-Young People Texts Cultures,JEUNESSE YOUNG PEOPLE TEXTS CULTURES,4,,
Jewish Film & New Media-An International Journal,JEWISH FILM AND NEW MEDIA AN INTERNATIONAL JOURNAL,3,,
Jewish Historical Studies-Transactions of the Jewish Historical Society of England,JEWISH HISTORICAL STUDIES TRANSACTIONS OF JEWISH HISTORICAL SOCIETY OF ENGLAND,4,,Q4
Jewish History,JEWISH HISTORY,3,,Q2
JEWISH QUARTERLY REVIEW,JEWISH QUARTERLY REVIEW,3,,
JEWISH SOCIAL STUDIES,JEWISH SOCIAL STUDIES,2,,
Jewish Studies Quarterly,JEWISH STUDIES QUARTERLY,3,,
Jezikoslovlje,JEZIKOSLOVLJE,4,,
JFR-Journal of Family Research,JFR JOURNAL OF FAMILY RESEARCH,2,,Q2
JGH Open,JGH OPEN,4,,Q4
JHEP Reports,JHEP REPORTS,1,Yes,Q1
JIMD Reports,JIMD REPORTS,,,Q3
JIMS8M-The Journal of Indian Management & Strategy,JIMS8M JOURNAL OF INDIAN MANAGEMENT AND STRATEGY,4,,Q4
JIRSS-Journal of the Iranian Statistical Society,JIRSS JOURNAL OF IRANIAN STATISTICAL SOCIETY,4,,
JLIS.it,JLIS IT,4,,Q3
JMA Journal,JMA JOURNAL,4,,Q2
JMIR Aging,JMIR AGING,2,,Q1
JMIR AI,JMIR AI,,,Q3
JMIR Cancer,JMIR CANCER,3,,Q3
JMIR Cardio,JMIR CARDIO,,,Q2
JMIR Diabetes,JMIR DIABETES,,,Q2
JMIR Formative Research,JMIR FORMATIVE RESEARCH,4,,Q3
JMIR Human Factors,JMIR HUMAN FACTORS,3,,Q2
JMIR Infodemiology,JMIR INFODEMIOLOGY,3,,Q2
JMIR Medical Education,JMIR MEDICAL EDUCATION,3,,
JMIR Medical Informatics,JMIR MEDICAL INFORMATICS,3,,Q2
JMIR Mental Health,JMIR MENTAL HEALTH,2,,Q1
JMIR mHealth and uHealth,JMIR MHEALTH AND UHEALTH,2,Yes,Q1
JMIR Nursing,JMIR NURSING,,,Q1
JMIR Pediatrics and Parenting,JMIR PEDIATRICS AND PARENTING,3,,Q2
JMIR Public Health and Surveillance,JMIR PUBLIC HEALTH AND SURVEILLANCE,3,,Q1
JMIR Research Protocols,JMIR RESEARCH PROTOCOLS,4,,Q3
JMIR Serious Games,JMIR SERIOUS GAMES,2,,Q1
JMM-International Journal on Media Management,JMM INTERNATIONAL JOURNAL ON MEDIA MANAGEMENT,4,,Q2
JNCI Cancer Spectrum,JNCI CANCER SPECTRUM,3,,Q2
JNCI-Journal of the National Cancer Institute,JNCI JOURNAL OF NATIONAL CANCER INSTITUTE,1,Yes,Q1
JNP- The Journal for Nurse Practitioners,JNP JOURNAL FOR NURSE PRACTITIONERS,4,,Q4
JNT-JOURNAL OF NARRATIVE THEORY,JNT JOURNAL OF NARRATIVE THEORY,4,,
JOGNN-JOURNAL OF OBSTETRIC GYNECOLOGIC AND NEONATAL NURSING,JOGNN JOURNAL OF OBSTETRIC GYNECOLOGIC AND NEONATAL NURSING,4,,Q2
JOHNS HOPKINS APL TECHNICAL DIGEST,JOHNS HOPKINS APL TECHNICAL DIGEST,4,,Q4
Johnson Matthey Technology Review,JOHNSON MATTHEY TECHNOLOGY REVIEW,4,,Q4
JOINT BONE SPINE,JOINT BONE SPINE,3,,Q1
Joint Commission Journal on Quality and Patient Safety,JOINT COMMISSION JOURNAL ON QUALITY AND PATIENT SAFETY,3,,Q2
Joint Diseases and Related Surgery,JOINT DISEASES AND RELATED SURGERY,3,,Q2
Jokull,JOKULL,4,,Q4
JOM,JOM,4,,Q2
JOMR-Journal of Oral & Maxillofacial Research,JOMR JOURNAL OF ORAL AND MAXILLOFACIAL RESEARCH,4,,Q3
JOR Spine,JOR SPINE,3,,Q1
Jordan Journal of Chemistry,JORDAN JOURNAL OF CHEMISTRY,4,,Q4
Jordan Journal of Civil Engineering,JORDAN JOURNAL OF CIVIL ENGINEERING,4,,Q4
Jordan Journal of Electrical Engineering,JORDAN JOURNAL OF ELECTRICAL ENGINEERING,4,,Q4
Jordan Journal of Mathematics and Statistics,JORDAN JOURNAL OF MATHEMATICS AND STATISTICS,4,,Q4
Jordan Journal of Mechanical and Industrial Engineering,JORDAN JOURNAL OF MECHANICAL AND INDUSTRIAL ENGINEERING,4,,
Jordan Journal of Modern Languages & Literature,JORDAN JOURNAL OF MODERN LANGUAGES AND LITERATURE,4,,
Jordan Journal of Physics,JORDAN JOURNAL OF PHYSICS,4,,Q4
Jordanian Journal of Computers and Information Technology,JORDANIAN JOURNAL OF COMPUTERS AND INFORMATION TECHNOLOGY,4,,Q4
Jornal Brasileiro de Nefrologia,JORNAL BRASILEIRO DE NEFROLOGIA,4,,Q3
Jornal Brasileiro de Pneumologia,JORNAL BRASILEIRO DE PNEUMOLOGIA,4,,Q2
Jornal Brasileiro de Reproducao Assistida,JORNAL BRASILEIRO DE REPRODUCAO ASSISTIDA,4,,Q2
Jornal de Pediatria,JORNAL DE PEDIATRIA,3,,Q1
Jornal Vascular Brasileiro,JORNAL VASCULAR BRASILEIRO,4,,Q4
Joule,JOULE,1,Yes,Q1
Journal Asiatique,JOURNAL ASIATIQUE,4,,
Journal AWWA,JOURNAL AWWA,4,,Q4
JOURNAL D ANALYSE MATHEMATIQUE,JOURNAL D ANALYSE MATHEMATIQUE,3,,Q2
Journal de l Ecole Polytechnique-Mathematiques,JOURNAL DE L ECOLE POLYTECHNIQUE MATHEMATIQUES,2,,Q1
Journal de la Societe des Americanistes,JOURNAL DE LA SOCIETE DES AMERICANISTES,4,,Q4
JOURNAL DE MATHEMATIQUES PURES ET APPLIQUEES,JOURNAL DE MATHEMATIQUES PURES ET APPLIQUEES,1,Yes,Q1
JOURNAL DE MYCOLOGIE MEDICALE,JOURNAL DE MYCOLOGIE MEDICALE,4,,Q4
Journal de Theorie des Nombres de Bordeaux,JOURNAL DE THEORIE DES NOMBRES DE BORDEAUX,4,,Q4
JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT,JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT,2,,Q1
Journal for the Academic Study of Religion,JOURNAL FOR ACADEMIC STUDY OF RELIGION,4,,
Journal for the Cognitive Science of Religion,JOURNAL FOR COGNITIVE SCIENCE OF RELIGION,4,,
Journal for Critical Education Policy Studies,JOURNAL FOR CRITICAL EDUCATION POLICY STUDIES,4,,Q4
Journal for Cultural Research,JOURNAL FOR CULTURAL RESEARCH,3,,Q2
Journal for Early Modern Cultural Studies,JOURNAL FOR EARLY MODERN CULTURAL STUDIES,4,,Q4
JOURNAL FOR THE EDUCATION OF THE GIFTED,JOURNAL FOR EDUCATION OF GIFTED,4,,Q2
Journal for Educational Research Online-JERO,JOURNAL FOR EDUCATIONAL RESEARCH ONLINE JERO,4,,Q4
Journal for Eighteenth-Century Studies,JOURNAL FOR EIGHTEENTH CENTURY STUDIES,3,,
Journal for European Environmental & Planning Law,JOURNAL FOR EUROPEAN ENVIRONMENTAL AND PLANNING LAW,4,,Q2
Journal for General Philosophy of Science,JOURNAL FOR GENERAL PHILOSOPHY OF SCIENCE,2,,Q2
Journal for Geometry and Graphics,JOURNAL FOR GEOMETRY AND GRAPHICS,4,,Q4
Journal for Healthcare Quality,JOURNAL FOR HEALTHCARE QUALITY,4,,Q4
JOURNAL FOR THE HISTORY OF ASTRONOMY,JOURNAL FOR HISTORY OF ASTRONOMY,3,,Q2
Journal for the History of Modern Theology-Zeitschrift fur Neuere Theologiegeschichte,JOURNAL FOR HISTORY OF MODERN THEOLOGY ZEITSCHRIFT FUR NEUERE THEOLOGIEGESCHICHTE,3,,
Journal for ImmunoTherapy of Cancer,JOURNAL FOR IMMUNOTHERAPY OF CANCER,1,Yes,Q1
Journal for International Business and Entrepreneurship Development,JOURNAL FOR INTERNATIONAL BUSINESS AND ENTREPRENEURSHIP DEVELOPMENT,4,,Q4
Journal for Labour Market Research,JOURNAL FOR LABOUR MARKET RESEARCH,4,,Q2
Journal for the Measurement of Physical Behaviour,JOURNAL FOR MEASUREMENT OF PHYSICAL BEHAVIOUR,,,Q3
Journal for Multicultural Education,JOURNAL FOR MULTICULTURAL EDUCATION,4,,Q2
JOURNAL FOR NATURE CONSERVATION,JOURNAL FOR NATURE CONSERVATION,3,,Q2
Journal for New Generation Sciences,JOURNAL FOR NEW GENERATION SCIENCES,4,,Q3
Journal for Nurses in Professional Development,JOURNAL FOR NURSES IN PROFESSIONAL DEVELOPMENT,4,,Q2
Journal for Peace and Nuclear Disarmament,JOURNAL FOR PEACE AND NUCLEAR DISARMAMENT,4,,Q2
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,2,,Q1
JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,JOURNAL FOR SCIENTIFIC STUDY OF RELIGION,1,Yes,Q2
Journal for Semitics,JOURNAL FOR SEMITICS,4,,
Journal for Specialists in Group Work,JOURNAL FOR SPECIALISTS IN GROUP WORK,4,,Q4
Journal for Specialists in Pediatric Nursing,JOURNAL FOR SPECIALISTS IN PEDIATRIC NURSING,4,,Q2
Journal for the Study of Christian Culture,JOURNAL FOR STUDY OF CHRISTIAN CULTURE,4,,
Journal for the Study of Education and Development,JOURNAL FOR STUDY OF EDUCATION AND DEVELOPMENT,4,,Q3
Journal for the Study of the Historical Jesus,JOURNAL FOR STUDY OF HISTORICAL JESUS,3,,
Journal for the Study of Judaism,JOURNAL FOR STUDY OF JUDAISM,1,Yes,Q1
Journal for the Study of the New Testament,JOURNAL FOR STUDY OF NEW TESTAMENT,2,,
Journal for the Study of the Old Testament,JOURNAL FOR STUDY OF OLD TESTAMENT,3,,
Journal for the Study of the Pseudepigrapha,JOURNAL FOR STUDY OF PSEUDEPIGRAPHA,2,,
Journal for the Study of Religion,JOURNAL FOR STUDY OF RELIGION,3,,
Journal for the Study of Religion Nature and Culture,JOURNAL FOR STUDY OF RELIGION NATURE AND CULTURE,4,,
JOURNAL FOR THE STUDY OF RELIGIONS AND IDEOLOGIES,JOURNAL FOR STUDY OF RELIGIONS AND IDEOLOGIES,3,,
Journal for the Study of Spirituality,JOURNAL FOR STUDY OF SPIRITUALITY,3,,
Journal for the Study of Sports and Athletes in Education,JOURNAL FOR STUDY OF SPORTS AND ATHLETES IN EDUCATION,4,,Q3
JOURNAL FOR THE THEORY OF SOCIAL BEHAVIOUR,JOURNAL FOR THEORY OF SOCIAL BEHAVIOUR,3,,Q3
JOURNAL FRANCAIS D OPHTALMOLOGIE,JOURNAL FRANCAIS D OPHTALMOLOGIE,4,,Q3
JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK,JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK,1,Yes,Q1
Journal fur Endokrinologie Diabetologie und Stoffwechsel,JOURNAL FUR ENDOKRINOLOGIE DIABETOLOGIE UND STOFFWECHSEL,,,
Journal fur Hypertonie,JOURNAL FUR HYPERTONIE,4,,Q4
Journal fur Kardiologie,JOURNAL FUR KARDIOLOGIE,4,,Q4
Journal fur Kulturpflanzen,JOURNAL FUR KULTURPFLANZEN,4,,Q4
Journal fur Mathematik-Didaktik,JOURNAL FUR MATHEMATIK DIDAKTIK,4,,Q3
JOURNAL OF AAPOS,JOURNAL OF AAPOS,4,,Q3
Journal of Academic Ethics,JOURNAL OF ACADEMIC ETHICS,4,,Q1
Journal of Academic Language and Learning,JOURNAL OF ACADEMIC LANGUAGE AND LEARNING,4,,Q3
JOURNAL OF ACADEMIC LIBRARIANSHIP,JOURNAL OF ACADEMIC LIBRARIANSHIP,3,,Q2
Journal of Academic Research in Medicine-JAREM,JOURNAL OF ACADEMIC RESEARCH IN MEDICINE JAREM,4,,Q4
Journal of the Academy of Consultation-Liaison Psychiatry,JOURNAL OF ACADEMY OF CONSULTATION LIAISON PSYCHIATRY,4,,Q2
JOURNAL OF THE ACADEMY OF MARKETING SCIENCE,JOURNAL OF ACADEMY OF MARKETING SCIENCE,2,Yes,Q1
Journal of the Academy of Nutrition and Dietetics,JOURNAL OF ACADEMY OF NUTRITION AND DIETETICS,3,,Q2
JOURNAL OF ACCOUNTING & ECONOMICS,JOURNAL OF ACCOUNTING AND ECONOMICS,1,Yes,Q1
Journal of Accounting and Organizational Change,JOURNAL OF ACCOUNTING AND ORGANIZATIONAL CHANGE,3,,Q2
JOURNAL OF ACCOUNTING AND PUBLIC POLICY,JOURNAL OF ACCOUNTING AND PUBLIC POLICY,3,,Q2
Journal of Accounting Auditing and Finance,JOURNAL OF ACCOUNTING AUDITING AND FINANCE,4,,Q3
Journal of Accounting in Emerging Economies,JOURNAL OF ACCOUNTING IN EMERGING ECONOMIES,3,,Q1
Journal of Accounting Literature,JOURNAL OF ACCOUNTING LITERATURE,4,,Q2
JOURNAL OF ACCOUNTING RESEARCH,JOURNAL OF ACCOUNTING RESEARCH,1,Yes,Q1
Journal of Accounting Review,JOURNAL OF ACCOUNTING REVIEW,4,,Q4
JOURNAL OF THE ACM,JOURNAL OF ACM,2,,Q2
JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,JOURNAL OF ACOUSTICAL SOCIETY OF AMERICA,3,,Q1
Journal of the Acoustical Society of Korea,JOURNAL OF ACOUSTICAL SOCIETY OF KOREA,4,,Q4
Journal of Active and Passive Electronic Devices,JOURNAL OF ACTIVE AND PASSIVE ELECTRONIC DEVICES,4,,Q4
Journal of Acupuncture and Meridian Studies,JOURNAL OF ACUPUNCTURE AND MERIDIAN STUDIES,4,,Q4
Journal of Acupuncture and Tuina Science,JOURNAL OF ACUPUNCTURE AND TUINA SCIENCE,4,,Q4
Journal of Acute Care Physical Therapy,JOURNAL OF ACUTE CARE PHYSICAL THERAPY,4,,Q4
Journal of Acute Disease,JOURNAL OF ACUTE DISEASE,4,,Q4
Journal of Acute Medicine,JOURNAL OF ACUTE MEDICINE,4,,Q3
Journal of Adaptation in Film & Performance,JOURNAL OF ADAPTATION IN FILM AND PERFORMANCE,3,,
Journal of Addiction Medicine,JOURNAL OF ADDICTION MEDICINE,2,,Q1
JOURNAL OF ADDICTIONS & OFFENDER COUNSELING,JOURNAL OF ADDICTIONS AND OFFENDER COUNSELING,4,,Q4
Journal of Addictions Nursing,JOURNAL OF ADDICTIONS NURSING,4,,Q4
JOURNAL OF ADDICTIVE DISEASES,JOURNAL OF ADDICTIVE DISEASES,4,,Q4
JOURNAL OF ADHESION,JOURNAL OF ADHESION,3,,Q2
JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY,JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY,4,,Q1
JOURNAL OF ADHESIVE DENTISTRY,JOURNAL OF ADHESIVE DENTISTRY,3,,Q1
JOURNAL OF ADOLESCENCE,JOURNAL OF ADOLESCENCE,2,,Q2
JOURNAL OF ADOLESCENT & ADULT LITERACY,JOURNAL OF ADOLESCENT AND ADULT LITERACY,4,,Q2
Journal of Adolescent and Young Adult Oncology,JOURNAL OF ADOLESCENT AND YOUNG ADULT ONCOLOGY,4,,Q4
Journal of Adolescent Health,JOURNAL OF ADOLESCENT HEALTH,2,,Q1
JOURNAL OF ADOLESCENT RESEARCH,JOURNAL OF ADOLESCENT RESEARCH,3,,Q2
Journal of Adult and Continuing Education,JOURNAL OF ADULT AND CONTINUING EDUCATION,4,,Q2
JOURNAL OF ADULT DEVELOPMENT,JOURNAL OF ADULT DEVELOPMENT,3,,Q3
Journal of Adult Protection,JOURNAL OF ADULT PROTECTION,4,,Q3
Journal of Advanced Academics,JOURNAL OF ADVANCED ACADEMICS,4,,Q1
JOURNAL OF ADVANCED APPLIED SCIENTIFIC RESEARCH,JOURNAL OF ADVANCED APPLIED SCIENTIFIC RESEARCH,4,,Q4
Journal of Advanced Ceramics,JOURNAL OF ADVANCED CERAMICS,1,Yes,Q1
Journal of Advanced Computational Intelligence and Intelligent Informatics,JOURNAL OF ADVANCED COMPUTATIONAL INTELLIGENCE AND INTELLIGENT INFORMATICS,4,,Q4
Journal of Advanced Concrete Technology,JOURNAL OF ADVANCED CONCRETE TECHNOLOGY,4,,Q3
Journal of Advanced Dielectrics,JOURNAL OF ADVANCED DIELECTRICS,3,,Q2
Journal of Advanced Joining Processes,JOURNAL OF ADVANCED JOINING PROCESSES,3,,Q1
Journal of Advanced Manufacturing Systems,JOURNAL OF ADVANCED MANUFACTURING SYSTEMS,4,,Q4
Journal of Advanced Mechanical Design Systems and Manufacturing,JOURNAL OF ADVANCED MECHANICAL DESIGN SYSTEMS AND MANUFACTURING,4,,Q4
JOURNAL OF ADVANCED NURSING,JOURNAL OF ADVANCED NURSING,2,,Q1
Journal of Advanced Oral Research,JOURNAL OF ADVANCED ORAL RESEARCH,4,,Q4
Journal of Advanced Prosthodontics,JOURNAL OF ADVANCED PROSTHODONTICS,3,,Q2
Journal of Advanced Research,JOURNAL OF ADVANCED RESEARCH,1,Yes,Q1
Journal of Advanced Simulation in Science and Engineering,JOURNAL OF ADVANCED SIMULATION IN SCIENCE AND ENGINEERING,4,,Q4
JOURNAL OF ADVANCED TRANSPORTATION,JOURNAL OF ADVANCED TRANSPORTATION,4,,Q3
Journal of Advanced Veterinary and Animal Research,JOURNAL OF ADVANCED VETERINARY AND ANIMAL RESEARCH,4,,Q2
Journal of Advances in Information Technology,JOURNAL OF ADVANCES IN INFORMATION TECHNOLOGY,4,,Q3
Journal of Advances in Management Research,JOURNAL OF ADVANCES IN MANAGEMENT RESEARCH,4,,Q3
Journal of Advances in Modeling Earth Systems,JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS,2,,Q1
Journal of Adventure Education and Outdoor Learning,JOURNAL OF ADVENTURE EDUCATION AND OUTDOOR LEARNING,4,,Q2
JOURNAL OF ADVERTISING,JOURNAL OF ADVERTISING,3,,Q1
JOURNAL OF ADVERTISING RESEARCH,JOURNAL OF ADVERTISING RESEARCH,4,,Q1
Journal of Aeronautics Astronautics and Aviation,JOURNAL OF AERONAUTICS ASTRONAUTICS AND AVIATION,4,,Q3
Journal of Aerosol Medicine and Pulmonary Drug Delivery,JOURNAL OF AEROSOL MEDICINE AND PULMONARY DRUG DELIVERY,4,,Q3
JOURNAL OF AEROSOL SCIENCE,JOURNAL OF AEROSOL SCIENCE,2,,Q2
JOURNAL OF AEROSPACE ENGINEERING,JOURNAL OF AEROSPACE ENGINEERING,4,,Q2
Journal of Aerospace Information Systems,JOURNAL OF AEROSPACE INFORMATION SYSTEMS,4,,Q3
Journal of Aerospace Technology and Management,JOURNAL OF AEROSPACE TECHNOLOGY AND MANAGEMENT,4,,Q3
