Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
ADVANCES IN METHODS AND PRACTICES IN PSYCHOLOGICAL SCIENCE,1,Yes,Q1
ADVANCES IN NONLINEAR ANALYSIS,1,Yes,Q1
ADVANCES IN OPTICS AND PHOTONICS,1,Yes,Q1
ADVANCES IN PHYSICS,1,Yes,Q1
AEROSPACE SCIENCE AND TECHNOLOGY,1,Yes,Q1
AGEING RESEARCH REVIEWS,1,Yes,Q1
AGGREGATE,1,Yes,Q1
AGING CELL,1,Yes,Q1
AGRICULTURAL AND FOREST METEOROLOGY,1,Yes,Q1
AGRICULTURAL SYSTEMS,1,Yes,Q1
AGRICULTURAL WATER MANAGEMENT,1,Yes,Q1
AGRICULTURE ECOSYSTEMS AND ENVIRONMENT,1,Yes,Q1
AGRONOMY FOR SUSTAINABLE DEVELOPMENT,1,Yes,Q1
AGU ADVANCES,1,Yes,Q1
ALGEBRAIC GEOMETRY,1,Yes,Q1
ALIMENTARY PHARMACOLOGY AND THERAPEUTICS,1,Yes,Q1
ALLERGY,1,Yes,Q1
ALZHEIMERS AND DEMENTIA,1,Yes,Q1
ALZHEIMERS RESEARCH AND THERAPY,1,Yes,Q1
AMERICAN ANTHROPOLOGIST,1,Yes,Q1
AMERICAN ANTIQUITY,1,Yes,Q1
AMERICAN ECONOMIC JOURNAL APPLIED ECONOMICS,1,Yes,Q1
AMERICAN ECONOMIC JOURNAL ECONOMIC POLICY,1,Yes,Q1
AMERICAN ECONOMIC JOURNAL MACROECONOMICS,1,Yes,Q1
AMERICAN ECONOMIC REVIEW,1,Yes,Q1
AMERICAN ECONOMIC REVIEW INSIGHTS,1,Yes,Q1
AMERICAN EDUCATIONAL RESEARCH JOURNAL,1,Yes,Q1
AMERICAN ETHNOLOGIST,1,Yes,Q1
AMERICAN HISTORICAL REVIEW,1,Yes,Q1
AMERICAN JOURNAL OF BIOETHICS,1,Yes,Q1
AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF CLINICAL NUTRITION,1,Yes,Q1
AMERICAN JOURNAL OF GASTROENTEROLOGY,1,Yes,Q1
AMERICAN JOURNAL OF HEMATOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF HUMAN GENETICS,1,Yes,Q1
AMERICAN JOURNAL OF KIDNEY DISEASES,1,Yes,Q1
AMERICAN JOURNAL OF MATHEMATICS,1,Yes,Q1
AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF OPHTHALMOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF POLITICAL SCIENCE,1,Yes,Q1
AMERICAN JOURNAL OF PSYCHIATRY,1,Yes,Q1
AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,1,Yes,Q1
AMERICAN JOURNAL OF SOCIOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF SPORTS MEDICINE,1,Yes,Q1
AMERICAN JOURNAL OF SURGICAL PATHOLOGY,1,Yes,Q1
AMERICAN JOURNAL OF TRANSPLANTATION,1,Yes,Q1
AMERICAN POLITICAL SCIENCE REVIEW,1,Yes,Q1
AMERICAN PSYCHOLOGIST,1,Yes,Q1
AMERICAN SOCIOLOGICAL REVIEW,1,Yes,Q1
AMERICAS,1,Yes,Q1
ANAESTHESIA,1,Yes,Q1
ANALYSIS AND PDE,1,Yes,Q1
ANALYTIC METHODS IN ACCIDENT RESEARCH,1,Yes,Q1
ANALYTICAL CHEMISTRY,1,Yes,Q1
ANESTHESIOLOGY,1,Yes,Q1
ANGEWANDTE CHEMIE INTERNATIONAL EDITION,1,Yes,Q1
ANGIOGENESIS,1,Yes,Q1
ANIMAL,1,Yes,Q1
ANIMAL NUTRITION,1,Yes,Q1
ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,1,Yes,Q1
ANNALS OF EMERGENCY MEDICINE,1,Yes,Q1
ANNALS OF INTENSIVE CARE,1,Yes,Q1
ANNALS OF INTERNAL MEDICINE,1,Yes,Q1
ANNALS OF MATHEMATICS,1,Yes,Q1
ANNALS OF NEUROLOGY,1,Yes,Q1
ANNALS OF ONCOLOGY,1,Yes,Q1
ANNALS OF PDE,1,Yes,Q1
ANNALS OF PROBABILITY,1,Yes,Q1
ANNALS OF RHEUMATIC DISEASES,1,Yes,Q1
ANNALS OF STATISTICS,1,Yes,Q1
ANNALS OF SURGERY,1,Yes,Q1
ANNALS OF TOURISM RESEARCH,1,Yes,Q1
ANNUAL REVIEW OF ANIMAL BIOSCIENCES,1,Yes,Q1
ANNUAL REVIEW OF ANTHROPOLOGY,1,Yes,Q1
ANNUAL REVIEW OF APPLIED LINGUISTICS,1,Yes,Q1
ANNUAL REVIEW OF ASTRONOMY AND ASTROPHYSICS,1,Yes,Q1
ANNUAL REVIEW OF BIOCHEMISTRY,1,Yes,Q1
ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,1,Yes,Q1
ANNUAL REVIEW OF BIOPHYSICS,1,Yes,Q1
ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY,1,Yes,Q1
ANNUAL REVIEW OF CHEMICAL AND BIOMOLECULAR ENGINEERING,1,Yes,Q1
ANNUAL REVIEW OF CLINICAL PSYCHOLOGY,1,Yes,Q1
ANNUAL REVIEW OF CONTROL ROBOTICS AND AUTONOMOUS SYSTEMS,1,Yes,Q1
ANNUAL REVIEW OF CRIMINOLOGY,1,Yes,Q1
ANNUAL REVIEW OF EARTH AND PLANETARY SCIENCES,1,Yes,Q1
ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1,Yes,Q1
ANNUAL REVIEW OF ECONOMICS,1,Yes,Q1
ANNUAL REVIEW OF ENTOMOLOGY,1,Yes,Q1
ANNUAL REVIEW OF ENVIRONMENT AND RESOURCES,1,Yes,Q1
ANNUAL REVIEW OF FLUID MECHANICS,1,Yes,Q1
ANNUAL REVIEW OF FOOD SCIENCE AND TECHNOLOGY,1,Yes,Q1
ANNUAL REVIEW OF GENETICS,1,Yes,Q1
ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,1,Yes,Q1
ANNUAL REVIEW OF IMMUNOLOGY,1,Yes,Q1
ANNUAL REVIEW OF LINGUISTICS,1,Yes,Q1
ANNUAL REVIEW OF MARINE SCIENCE,1,Yes,Q1
ANNUAL REVIEW OF MATERIALS RESEARCH,1,Yes,Q1
ANNUAL REVIEW OF MEDICINE,1,Yes,Q1
ANNUAL REVIEW OF MICROBIOLOGY,1,Yes,Q1
ANNUAL REVIEW OF NEUROSCIENCE,1,Yes,Q1
ANNUAL REVIEW OF NUTRITION,1,Yes,Q1
ANNUAL REVIEW OF ORGANIZATIONAL PSYCHOLOGY AND ORGANIZATIONAL BEHAVIOR,1,Yes,Q1
ANNUAL REVIEW OF PATHOLOGY MECHANISMS OF DISEASE,1,Yes,Q1
ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY,1,Yes,Q1
ANNUAL REVIEW OF PHYSICAL CHEMISTRY,1,Yes,Q1
ANNUAL REVIEW OF PHYSIOLOGY,1,Yes,Q1
ANNUAL REVIEW OF PHYTOPATHOLOGY,1,Yes,Q1
ANNUAL REVIEW OF PLANT BIOLOGY,1,Yes,Q1
ANNUAL REVIEW OF POLITICAL SCIENCE,1,Yes,Q1
ANNUAL REVIEW OF PSYCHOLOGY,1,Yes,Q1
ANNUAL REVIEW OF PUBLIC HEALTH,1,Yes,Q1
ANNUAL REVIEW OF SOCIOLOGY,1,Yes,Q1
ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION,1,Yes,Q1
ANNUAL REVIEW OF VIROLOGY,1,Yes,Q1
ANTIPODE,1,Yes,Q1
ANTIQUITY,1,Yes,Q1
APPLIED CATALYSIS B ENVIRONMENT AND ENERGY,1,Yes,Q1
APPLIED ENERGY,1,Yes,Q1
APPLIED LINGUISTICS,1,Yes,Q1
APPLIED MECHANICS REVIEWS,1,Yes,Q1
ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,1,Yes,Q1
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,1,Yes,Q1
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1,Yes,Q1
ARTHRITIS AND RHEUMATOLOGY,1,Yes,Q1
ARTIFICIAL INTELLIGENCE IN AGRICULTURE,1,Yes,Q1
ARTIFICIAL INTELLIGENCE REVIEW,1,Yes,Q1
ASIAN JOURNAL OF PHARMACEUTICAL SCIENCES,1,Yes,Q1
ASSESSING WRITING,1,Yes,Q1
ASTRONOMY AND ASTROPHYSICS REVIEW,1,Yes,Q1
ASTROPHYSICAL JOURNAL LETTERS,1,Yes,Q1
ATMOSPHERIC CHEMISTRY AND PHYSICS,1,Yes,Q1
AUTISM,1,Yes,Q1
AUTISM IN ADULTHOOD,1,Yes,Q1
AUTOIMMUNITY REVIEWS,1,Yes,Q1
AUTOMATION IN CONSTRUCTION,1,Yes,Q1
AUTOPHAGY,1,Yes,Q1
AVIAN RESEARCH,1,Yes,Q1
ANNALS OF SCIENCE,1,Yes,Q2
ACROSS LANGUAGES AND CULTURES,1,Yes,Q3
ACTA MUSICOLOGICA,1,Yes,
ADVANCES IN ARCHAEOLOGICAL PRACTICE,1,Yes,
ANCIENT MESOAMERICA,1,Yes,
ART AND PERCEPTION,1,Yes,
ART BULLETIN,1,Yes,
AUSTRALASIAN JOURNAL OF PHILOSOPHY,1,Yes,
ABIOTECH,2,,Q1
ACADEMIC RADIOLOGY,2,,Q1
ACADEMY OF MANAGEMENT DISCOVERIES,2,,Q1
ACADEMY OF MANAGEMENT LEARNING AND EDUCATION,2,,Q1
ACADEMY OF MANAGEMENT PERSPECTIVES,2,,Q1
ACCOUNTABILITY IN RESEARCH ETHICS INTEGRITY AND POLICY,2,,Q1
ACCOUNTING AUDITING AND ACCOUNTABILITY JOURNAL,2,,Q1
ACCOUNTING ORGANIZATIONS AND SOCIETY,2,,Q1
ACCOUNTING REVIEW,2,,Q1
ACM TRANSACTIONS ON HUMAN ROBOT INTERACTION,2,,Q1
ACM TRANSACTIONS ON INFORMATION SYSTEMS,2,,Q1
ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,2,,Q1
ACS APPLIED MATERIALS AND INTERFACES,2,,Q1
ACS APPLIED POLYMER MATERIALS,2,,Q1
ACS ENVIRONMENTAL AU,2,,Q1
ACS INFECTIOUS DISEASES,2,,Q1
ACS MATERIALS LETTERS,2,,Q1
ACS MEASUREMENT SCIENCE AU,2,,Q1
ACS POLYMERS AU,2,,Q1
ACS SYNTHETIC BIOLOGY,2,,Q1
ACTA ASTRONAUTICA,2,,Q1
ACTA BIOCHIMICA ET BIOPHYSICA SINICA,2,,Q1
ACTA MECHANICA SINICA,2,,Q1
ACTA METALLURGICA SINICA ENGLISH LETTERS,2,,Q1
ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,2,,Q1
ACTA PETROLOGICA SINICA,2,,Q1
ACTA PHARMACOLOGICA SINICA,2,,Q1
ACTA PHYSICO CHIMICA SINICA,2,,Q1
ACTA PSYCHIATRICA SCANDINAVICA,2,,Q1
ADDICTION,2,Yes,Q1
ADDICTION SCIENCE AND CLINICAL PRACTICE,2,,Q1
ADDICTIVE BEHAVIORS,2,,Q1
ADOLESCENT RESEARCH REVIEW,2,,Q1
ADVANCED HEALTHCARE MATERIALS,2,Yes,Q1
ADVANCED OPTICAL MATERIALS,2,,Q1
ADVANCED QUANTUM TECHNOLOGIES,2,,Q1
ADVANCED SYNTHESIS AND CATALYSIS,2,,Q1
ADVANCES IN CONTINUOUS AND DISCRETE MODELS,2,,Q1
ADVANCES IN DIFFERENTIAL EQUATIONS,2,,Q1
ADVANCES IN HEALTH SCIENCES EDUCATION,2,Yes,Q1
ADVANCES IN LIFE COURSE RESEARCH,2,,Q1
ADVANCES IN NUTRITION,2,Yes,Q1
ADVANCES IN PHYSICS X,2,,Q1
ADVANCES IN SAMPLE PREPARATION,2,,Q1
ADVANCES IN WATER RESOURCES,2,,Q1
AERA OPEN,2,,Q1
AFRICA,2,,Q1
AFRICA SPECTRUM,2,,Q1
AFRICAN AFFAIRS,2,,Q1
AGE AND AGEING,2,Yes,Q1
AGGRESSION AND VIOLENT BEHAVIOR,2,,Q1
AGRICULTURAL AND FOOD ECONOMICS,2,,Q1
AGRICULTURAL ECONOMICS,2,,Q1
AGRICULTURAL HISTORY REVIEW,2,,Q1
AGRICULTURE AND HUMAN VALUES,2,,Q1
AGRICULTURE BASEL,2,,Q1
AGRONOMY BASEL,2,,Q1
AIDS PATIENT CARE AND STDS,2,,Q1
AIN SHAMS ENGINEERING JOURNAL,2,,Q1
AJS REVIEW JOURNAL OF ASSOCIATION FOR JEWISH STUDIES,2,,Q1
ALCOHOL RESEARCH CURRENT REVIEWS,2,,Q1
ALEXANDRIA ENGINEERING JOURNAL,2,,Q1
ALGAE,2,,Q1
ALGAL RESEARCH BIOMASS BIOFUELS AND BIOPRODUCTS,2,,Q1
ALLERGOLOGY INTERNATIONAL,2,,Q1
ALTEX ALTERNATIVES TO ANIMAL EXPERIMENTATION,2,,Q1
ALZHEIMERS AND DEMENTIA TRANSLATIONAL RESEARCH AND CLINICAL INTERVENTIONS,2,,Q1
AMBIO,2,,Q1
AMERICAN BUSINESS LAW JOURNAL,2,,Q1
AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,2,,Q1
AMERICAN JOURNAL OF BIOLOGICAL ANTHROPOLOGY,2,,Q1
AMERICAN JOURNAL OF CHINESE MEDICINE,2,,Q1
AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,2,,Q1
AMERICAN JOURNAL OF EDUCATION,2,,Q1
AMERICAN JOURNAL OF EPIDEMIOLOGY,2,,Q1
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,2,,Q1
AMERICAN JOURNAL OF INTERNATIONAL LAW,2,,Q1
AMERICAN JOURNAL OF NEPHROLOGY,2,,Q1
AMERICAN JOURNAL OF NEURORADIOLOGY,2,,Q1
AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY MFM,2,,Q1
AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,2,,Q1
AMERICAN JOURNAL OF PATHOLOGY,2,,Q1
AMERICAN JOURNAL OF PHYSIOLOGY HEART AND CIRCULATORY PHYSIOLOGY,2,,Q1
AMERICAN JOURNAL OF PHYSIOLOGY RENAL PHYSIOLOGY,2,,Q1
AMERICAN JOURNAL OF PREVENTIVE CARDIOLOGY,2,,Q1
AMERICAN JOURNAL OF PREVENTIVE MEDICINE,2,Yes,Q1
AMERICAN JOURNAL OF PUBLIC HEALTH,2,Yes,Q1
AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,2,,Q1
AMERICAN JOURNAL OF ROENTGENOLOGY,2,Yes,Q1
AMYLOID JOURNAL OF PROTEIN FOLDING DISORDERS,2,,Q1
ANAESTHESIA CRITICAL CARE AND PAIN MEDICINE,2,,Q1
ANALYSIS AND APPLICATIONS,2,,Q1
ANALYTICA CHIMICA ACTA,2,Yes,Q1
ANALYTICAL AND BIOANALYTICAL CHEMISTRY,2,,Q1
ANATOMICAL SCIENCES EDUCATION,2,Yes,Q1
ANESTHESIA AND ANALGESIA,2,Yes,Q1
ANGLE ORTHODONTIST,2,,Q1
ANIMAL BEHAVIOUR,2,,Q1
ANIMAL BIOSCIENCE,2,,Q1
ANIMAL COGNITION,2,,Q1
ANIMAL FEED SCIENCE AND TECHNOLOGY,2,,Q1
ANIMAL FRONTIERS,2,,Q1
ANIMAL HEALTH RESEARCH REVIEWS,2,,Q1
ANIMAL MICROBIOME,2,,Q1
ANIMAL REPRODUCTION SCIENCE,2,,Q1
ANIMALS,2,,Q1
ANNALES DE L INSTITUT HENRI POINCARE ANALYSE NON LINEAIRE,2,,Q1
ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA CLASSE DI SCIENZE,2,,Q1
ANNALS OF AGRICULTURAL SCIENCES,2,,Q1
ANNALS OF ALLERGY ASTHMA AND IMMUNOLOGY,2,,Q1
ANNALS OF AMERICAN ASSOCIATION OF GEOGRAPHERS,2,Yes,Q1
ANNALS OF AMERICAN THORACIC SOCIETY,2,Yes,Q1
ANNALS OF APPLIED PROBABILITY,2,,Q1
ANNALS OF BEHAVIORAL MEDICINE,2,,Q1
ANNALS OF BOTANY,2,Yes,Q1
ANNALS OF CARDIOTHORACIC SURGERY,2,,Q1
ANNALS OF CLINICAL AND TRANSLATIONAL NEUROLOGY,2,,Q1
ANNALS OF FAMILY MEDICINE,2,,Q1
ANNALS OF LABORATORY MEDICINE,2,,Q1
ANNALS OF MEDICINE,2,,Q1
ANNALS OF NEW YORK ACADEMY OF SCIENCES,2,,Q1
ANNALS OF PHYSICAL AND REHABILITATION MEDICINE,2,,Q1
ANNALS OF SURGICAL ONCOLOGY,2,,Q1
ANNALS OF THORACIC SURGERY,2,,Q1
ANNUAL REVIEW OF ANALYTICAL CHEMISTRY,2,,Q1
ANNUAL REVIEW OF BIOMEDICAL DATA SCIENCE,2,,Q1
ANNUAL REVIEW OF CANCER BIOLOGY,2,,Q1
ANNUAL REVIEW OF CONDENSED MATTER PHYSICS,2,,Q1
ANNUAL REVIEW OF FINANCIAL ECONOMICS,2,,Q1
ANNUAL REVIEW OF LAW AND SOCIAL SCIENCE,2,,Q1
ANNUAL REVIEW OF NUCLEAR AND PARTICLE SCIENCE,2,,Q1
ANNUAL REVIEW OF VISION SCIENCE,2,,Q1
ANNUAL REVIEWS IN CONTROL,2,,Q1
ANTHROPOCENE,2,,Q1
ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,2,,Q1
ANTIMICROBIAL RESISTANCE AND INFECTION CONTROL,2,,Q1
ANTIOXIDANTS,2,,Q1
ANTIOXIDANTS AND REDOX SIGNALING,2,Yes,Q1
ANTIVIRAL RESEARCH,2,,Q1
APL PHOTONICS,2,Yes,Q1
APOPTOSIS,2,,Q1
APPETITE,2,,Q1
APPLIED ACOUSTICS,2,,Q1
APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,2,Yes,Q1
APPLIED AND COMPUTATIONAL MATHEMATICS,2,,Q1
APPLIED CLAY SCIENCE,2,,Q1
APPLIED GEOGRAPHY,2,Yes,Q1
APPLIED LINGUISTICS REVIEW,2,,Q1
APPLIED MATERIALS TODAY,2,,Q1
APPLIED MATHEMATICAL MODELLING,2,,Q1
APPLIED MATHEMATICS AND COMPUTATION,2,,Q1
APPLIED MATHEMATICS AND MECHANICS ENGLISH EDITION,2,,Q1
APPLIED MATHEMATICS LETTERS,2,,Q1
APPLIED NUMERICAL MATHEMATICS,2,,Q1
APPLIED OCEAN RESEARCH,2,,Q1
APPLIED PHYSICS REVIEWS,2,Yes,Q1
APPLIED PSYCHOLINGUISTICS,2,Yes,Q1
APPLIED PSYCHOLOGY AN INTERNATIONAL REVIEW PSYCHOLOGIE APPLIQUEE REVUE INTERNATIONALE,2,,Q1
APPLIED PSYCHOLOGY HEALTH AND WELL BEING,2,,Q1
APPLIED SOFT COMPUTING,2,Yes,Q1
APPLIED SOIL ECOLOGY,2,,Q1
APPLIED SPECTROSCOPY REVIEWS,2,,Q1
APPLIED SURFACE SCIENCE,2,,Q1
APPLIED THERMAL ENGINEERING,2,Yes,Q1
AQUACULTURAL ENGINEERING,2,,Q1
AQUACULTURE,2,Yes,Q1
AQUACULTURE ECONOMICS AND MANAGEMENT,2,,Q1
AQUACULTURE ENVIRONMENT INTERACTIONS,2,,Q1
AQUACULTURE NUTRITION,2,,Q1
AQUACULTURE REPORTS,2,,Q1
ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES,2,Yes,Q1
ARCHIVES OF CIVIL AND MECHANICAL ENGINEERING,2,,Q1
ARCHIVES OF DISEASE IN CHILDHOOD FETAL AND NEONATAL EDITION,2,,Q1
ARCHIVES OF PHARMACAL RESEARCH,2,,Q1
ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,2,,Q1
ARCHIVES OF PUBLIC HEALTH,2,,Q1
ARCHIVES OF SEXUAL BEHAVIOR,2,,Q1
ARCHIVES OF TOXICOLOGY,2,,Q1
ARTHRITIS RESEARCH AND THERAPY,2,Yes,Q1
ARTHROSCOPY JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,2,Yes,Q1
ARTIFICIAL CELLS NANOMEDICINE AND BIOTECHNOLOGY,2,,Q1
ARTIFICIAL INTELLIGENCE AND LAW,2,,Q1
ARTIFICIAL INTELLIGENCE IN MEDICINE,2,Yes,Q1
ASIA PACIFIC EDUCATION RESEARCHER,2,,Q1
ASIA PACIFIC JOURNAL OF OPHTHALMOLOGY,2,,Q1
ASIA PACIFIC MANAGEMENT REVIEW,2,,Q1
ASIAN AMERICAN JOURNAL OF PSYCHOLOGY,2,,Q1
ASIAN ENGLISHES,2,,Q1
ASIAN JOURNAL OF SOCIAL HEALTH AND BEHAVIOR,2,,Q1
ASSESSMENT,2,,Q1
ASSESSMENT AND EVALUATION IN HIGHER EDUCATION,2,Yes,Q1
ASSESSMENT IN EDUCATION PRINCIPLES POLICY AND PRACTICE,2,,Q1
ASTRODYNAMICS,2,,Q1
ASTRONOMICAL JOURNAL,2,,Q1
ASTRONOMY AND ASTROPHYSICS,2,,Q1
ASTROPHYSICAL JOURNAL,2,,Q1
ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,2,Yes,Q1
ATHEROSCLEROSIS,2,Yes,Q1
ATOMIC DATA AND NUCLEAR DATA TABLES,2,,Q1
AUSTRALIAN JOURNAL OF INTERNATIONAL AFFAIRS,2,,Q1
AUSTRALIAN PRESCRIBER,2,,Q1
AUTISM AND DEVELOPMENTAL LANGUAGE IMPAIRMENTS,2,,Q1
AUTISM RESEARCH,2,,Q1
AUTOMATICA,2,,Q1
AUTOMOTIVE INNOVATION,2,,Q1
ACM TRANSACTIONS ON ACCESSIBLE COMPUTING,2,,Q2
ACS CHEMICAL BIOLOGY,2,,Q2
ACTA HISTRIAE,2,,Q2
ACTA METALLURGICA SINICA,2,,Q2
ACTA ORTHOPAEDICA,2,,Q2
ACTA VETERINARIA SCANDINAVICA,2,,Q2
ADVANCES IN AERODYNAMICS,2,,Q2
ADVANCES IN ANATOMIC PATHOLOGY,2,,Q2
AFRICAN ARCHAEOLOGICAL REVIEW,2,,Q2
AFRICAN ECONOMIC HISTORY,2,,Q2
AFRICAN SECURITY,2,,Q2
AGGRESSIVE BEHAVIOR,2,,Q2
AGROECOLOGY AND SUSTAINABLE FOOD SYSTEMS,2,,Q2
AIDS,2,,Q2
AILA REVIEW,2,,Q2
ALGEBRA AND NUMBER THEORY,2,,Q2
ALLERGY ASTHMA AND IMMUNOLOGY RESEARCH,2,,Q2
ALPINE BOTANY,2,,Q2
AMB EXPRESS,2,,Q2
AMBIX,2,,Q2
AMERICAN ECONOMIC JOURNAL MICROECONOMICS,2,,Q2
AMERICAN HEART JOURNAL,2,,Q2
AMERICAN JOURNAL OF BOTANY,2,,Q2
AMERICAN JOURNAL OF HEALTH ECONOMICS,2,,Q2
AMERICAN JOURNAL OF PHYSIOLOGY ENDOCRINOLOGY AND METABOLISM,2,,Q2
AMERICAN NATURALIST,2,,Q2
ANIMAL CONSERVATION,2,,Q2
ANIMAL MODELS AND EXPERIMENTAL MEDICINE,2,,Q2
ANNALS OF CLINICAL MICROBIOLOGY AND ANTIMICROBIALS,2,,Q2
ANNALS OF ENTOMOLOGICAL SOCIETY OF AMERICA,2,,Q2
ANNALS OF PURE AND APPLIED LOGIC,2,,Q2
ANTHROPOLOGICAL THEORY,2,,Q2
ANUARIO DE ESTUDIOS AMERICANOS,2,,Q2
APPLIED AND ENVIRONMENTAL MICROBIOLOGY,2,,Q2
APPLIED ANIMAL BEHAVIOUR SCIENCE,2,,Q2
APPLIED CATALYSIS A GENERAL,2,,Q2
APPLIED ERGONOMICS,2,,Q2
APPLIED MATHEMATICS AND OPTIMIZATION,2,,Q2
APPLIED PHYSICS LETTERS,2,,Q2
ARABIAN JOURNAL OF CHEMISTRY,2,,Q2
ARCHAEOLOGY IN OCEANIA,2,,Q2
ARCHIVE FOR HISTORY OF EXACT SCIENCES,2,,Q2
ARGUMENTATION,2,,Q2
ARTHRITIS CARE AND RESEARCH,2,,Q2
ARTHROPOD STRUCTURE AND DEVELOPMENT,2,,Q2
ARTHROPOD SYSTEMATICS AND PHYLOGENY,2,,Q2
ARTIFICIAL INTELLIGENCE,2,,Q2
ASIAN JOURNAL OF ANDROLOGY,2,,Q2
ASTROBIOLOGY,2,,Q2
ATMOSPHERIC AND OCEANIC SCIENCE LETTERS,2,,Q2
