Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
BIOLOGY OF REPRODUCTION,2,,Q2
BIOLOGY OF SEX DIFFERENCES,2,,Q1
BIOLOGY OF SPORT,2,,Q1
BIOMARKER RESEARCH,2,,Q1
BIOMASS AND BIOENERGY,2,,Q1
BIOMATERIALS ADVANCES,2,Yes,Q2
BIOMATERIALS RESEARCH,2,,Q1
BIOMEDICAL SIGNAL PROCESSING AND CONTROL,2,,Q2
BIOMEDICINE AND PHARMACOTHERAPY,2,,Q1
BIOMOLECULES,2,,Q1
BIOORGANIC CHEMISTRY,2,,Q1
BIOSYSTEMS ENGINEERING,2,Yes,Q1
BIOTECHNOLOGY FOR BIOFUELS AND BIOPRODUCTS,2,,Q1
BIPOLAR DISORDERS,2,,Q1
BJOG AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,2,Yes,Q1
BJU INTERNATIONAL,2,,Q1
BLOCKCHAIN RESEARCH AND APPLICATIONS,2,,Q1
BLOOD AND LYMPHATIC CANCER TARGETS AND THERAPY,2,,Q1
BLOOD REVIEWS,2,,Q1
BMC BIOLOGY,2,Yes,Q1
BMC BIOTECHNOLOGY,2,,Q2
BMC CHEMISTRY,2,,Q2
BMC GENOMICS,2,,Q2
BMC GERIATRICS,2,,Q1
BMC HEALTH SERVICES RESEARCH,2,,Q2
BMC MEDICAL RESEARCH METHODOLOGY,2,,Q1
BMC MICROBIOLOGY,2,,Q2
BMC NURSING,2,,Q1
BMC ORAL HEALTH,2,,Q1
BMC PALLIATIVE CARE,2,,Q1
BMC PLANT BIOLOGY,2,Yes,Q1
BMC PREGNANCY AND CHILDBIRTH,2,,Q1
BMC PSYCHIATRY,2,,Q1
BMC PUBLIC HEALTH,2,,Q1
BMC VETERINARY RESEARCH,2,,Q1
BME FRONTIERS,2,,Q1
BMJ EVIDENCE BASED MEDICINE,2,,Q1
BMJ OPEN DIABETES RESEARCH AND CARE,2,,Q2
BMJ SEXUAL AND REPRODUCTIVE HEALTH,2,,Q1
BOGOSLOVNI VESTNIK THEOLOGICAL QUARTERLY EPHEMERIDES THEOLOGICAE,2,,
BOLETIN DEL MUSEO CHILENO DE ARTE PRECOLOMBINO,2,,
BONE,2,,Q2
BONE AND JOINT OPEN,2,,Q1
BONE MARROW TRANSPLANTATION,2,,Q1
BORDERLINE PERSONALITY DISORDER AND EMOTION DYSREGULATION,2,,Q2
BORSA ISTANBUL REVIEW,2,,Q1
BOTANICAL JOURNAL OF LINNEAN SOCIETY,2,,Q2
BOTANICAL REVIEW,2,,Q2
BOTANICAL STUDIES,2,,Q2
BRAIN COMMUNICATIONS,2,,Q1
BRAIN PATHOLOGY,2,,Q1
BREAST,2,,Q1
BREAST CANCER RESEARCH,2,,Q1
BRIEFINGS IN BIOINFORMATICS,2,,Q1
BRITISH ACCOUNTING REVIEW,2,,Q1
BRITISH EDUCATIONAL RESEARCH JOURNAL,2,,Q1
BRITISH JOURNAL OF CANCER,2,Yes,Q1
BRITISH JOURNAL OF CRIMINOLOGY,2,Yes,Q1
BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY,2,,Q1
BRITISH JOURNAL OF GENERAL PRACTICE,2,,Q1
BRITISH JOURNAL OF HAEMATOLOGY,2,,Q1
BRITISH JOURNAL OF HEALTH PSYCHOLOGY,2,,Q2
BRITISH JOURNAL OF MANAGEMENT,2,,Q1
BRITISH JOURNAL OF OPHTHALMOLOGY,2,,Q1
BRITISH JOURNAL OF PHARMACOLOGY,2,,Q1
BRITISH JOURNAL OF POLITICS AND INTERNATIONAL RELATIONS,2,,Q1
BRITISH JOURNAL OF PSYCHOLOGY,2,,Q1
BRITISH MEDICAL BULLETIN,2,,Q1
BULLETIN OF AMERICAN MATHEMATICAL SOCIETY,2,,Q1
BULLETIN OF AMERICAN METEOROLOGICAL SOCIETY,2,Yes,Q1
BULLETIN OF AMERICAN MUSEUM OF NATURAL HISTORY,2,,Q1
BULLETIN OF EARTHQUAKE ENGINEERING,2,,Q1
BULLETIN OF ENGINEERING GEOLOGY AND ENVIRONMENT,2,,Q1
BULLETIN OF INDONESIAN ECONOMIC STUDIES,2,,Q1
BULLETIN OF MATHEMATICAL SCIENCES,2,,Q1
BULLETIN OF VOLCANOLOGY,2,,Q2
BULLETIN OF WORLD HEALTH ORGANIZATION,2,,Q1
BURLINGTON MAGAZINE,2,,
BURNS AND TRAUMA,2,,Q1
BUSINESS ETHICS ENVIRONMENT AND RESPONSIBILITY,2,,Q1
BUSINESS HISTORY REVIEW,2,,Q1
BABEL REVUE INTERNATIONALE DE LA TRADUCTION INTERNATIONAL JOURNAL OF TRANSLATION,3,,Q4
BACH,3,,
BALTIC JOURNAL OF ART HISTORY,3,,
BALTIC JOURNAL OF ECONOMICS,3,,Q3
BALTIC JOURNAL OF ENGLISH LANGUAGE LITERATURE AND CULTURE,3,,
BASIC AND CLINICAL ANDROLOGY,3,,Q3
BATTERY ENERGY,3,,Q1
BEHAVIOR ANALYSIS IN PRACTICE,3,,Q3
BEHAVIOR AND SOCIAL ISSUES,3,,Q2
BEHAVIOR GENETICS,3,,Q2
BEHAVIOR MODIFICATION,3,,Q2
BEHAVIORAL DISORDERS,3,,Q1
BEHAVIORAL SCIENCES,3,,Q2
BEHAVIORAL SCIENCES OF TERRORISM AND POLITICAL AGGRESSION,3,,Q2
BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY,3,,Q3
BEHAVIOURAL BRAIN RESEARCH,3,,Q2
BEITRAGE ZUR GESCHICHTE DER DEUTSCHEN SPRACHE UND LITERATUR,3,,
BEN JONSON JOURNAL,3,,
BENCHMARKING AN INTERNATIONAL JOURNAL,3,,Q2
BEREAVEMENT JOURNAL OF GRIEF AND RESPONSES TO DEATH,3,,Q2
BEVERAGES,3,,Q3
BIBLICA,3,,
BIBLICAL ANNALS,3,,
BIBLICAL INTERPRETATION A JOURNAL OF CONTEMPORARY APPROACHES,3,,
BIBLIOFILIA,3,,
BIBLIOTHEQUE D HUMANISME ET RENAISSANCE,3,,
BIBLISCHE ZEITSCHRIFT,3,,
BIG DATA AND COGNITIVE COMPUTING,3,,Q1
BIG DATA RESEARCH,3,,Q1
BIOCATALYSIS AND AGRICULTURAL BIOTECHNOLOGY,3,,Q2
BIOCHEMICAL ENGINEERING JOURNAL,3,,Q2
BIOCHEMICAL JOURNAL,3,,Q2
BIOCHEMISTRY,3,,Q3
BIOCHEMISTRY RESEARCH INTERNATIONAL,3,,Q2
BIOCHIMICA ET BIOPHYSICA ACTA BIOENERGETICS,3,,Q2
BIOCHIMICA ET BIOPHYSICA ACTA BIOMEMBRANES,3,,Q3
BIOCHIMICA ET BIOPHYSICA ACTA GENE REGULATORY MECHANISMS,3,,Q2
BIOCHIMICA ET BIOPHYSICA ACTA GENERAL SUBJECTS,3,,Q3
BIOCHIMICA ET BIOPHYSICA ACTA MOLECULAR CELL RESEARCH,3,,Q2
BIOCHIMIE,3,,Q3
BIOCONTROL SCIENCE AND TECHNOLOGY,3,,Q3
BIODATA MINING,3,,Q1
BIODIVERSITY INFORMATICS,3,,Q1
BIOELECTROMAGNETICS,3,,Q3
BIOENGINEERING BASEL,3,,Q2
BIOESSAYS,3,,Q2
BIOETHICS,3,,Q2
BIOFACTORS,3,,Q1
BIOFOULING,3,,Q2
BIOGERONTOLOGY,3,,Q2
BIOINFORMATICS,3,,Q1
BIOINSPIRATION AND BIOMIMETICS,3,,Q1
BIOINVASIONS RECORDS,3,,Q3
BIOLOGICAL BULLETIN,3,,Q2
BIOLOGICAL JOURNAL OF LINNEAN SOCIETY,3,,Q4
BIOLOGICAL PROCEDURES ONLINE,3,,Q1
BIOLOGICAL PSYCHOLOGY,3,,Q1
BIOLOGICAL TRACE ELEMENT RESEARCH,3,,Q2
BIOLOGICS TARGETS AND THERAPY,3,,Q2
BIOLOGY AND PHILOSOPHY,3,,Q1
BIOMARKER INSIGHTS,3,,Q3
BIOMATERIALS SCIENCE,3,,Q2
BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,3,,Q2
BIOMEDICAL JOURNAL,3,,Q2
BIOMEDICAL OPTICS EXPRESS,3,,Q1
BIOMEDICINES,3,,Q1
BIOMETALS,3,,Q2
BIOMETRICAL JOURNAL,3,,Q1
BIOMETRICS,3,,Q2
BIOMIMETICS,3,,Q1
BIOORGANIC AND MEDICINAL CHEMISTRY,3,,Q1
BIOPHYSICAL CHEMISTRY,3,,Q3
BIOPHYSICAL JOURNAL,3,,Q2
BIOPROCESS AND BIOSYSTEMS ENGINEERING,3,,Q2
BIORESOURCES AND BIOPROCESSING,3,,Q1
BIOSCIENCE REPORTS,3,,Q1
BIOSCIENCE TRENDS,3,,Q1
BIOSEMIOTICS,3,,Q1
BIOSENSORS BASEL,3,,Q1
BIOSTATISTICS,3,,Q1
BIOTECHNOLOGY AND BIOENGINEERING,3,,Q2
BIOTECHNOLOGY AND GENETIC ENGINEERING REVIEWS,3,,Q3
BIOTECHNOLOGY JOURNAL,3,,Q2
BIOTROPICA,3,,Q3
BIRD CONSERVATION INTERNATIONAL,3,,Q1
BIRTH ISSUES IN PERINATAL CARE,3,,Q1
BIT NUMERICAL MATHEMATICS,3,,Q2
BJPSYCH OPEN,3,,Q1
BJS OPEN,3,,Q1
BLACK THEOLOGY,3,,
BLOOD PRESSURE,3,,Q2
BLOOD TRANSFUSION,3,,Q2
BMC ANESTHESIOLOGY,3,,Q2
BMC CANCER,3,,Q2
BMC CARDIOVASCULAR DISORDERS,3,,Q2
BMC COMPLEMENTARY MEDICINE AND THERAPIES,3,,Q1
BMC ECOLOGY AND EVOLUTION,3,,Q2
BMC EMERGENCY MEDICINE,3,,Q1
BMC ENDOCRINE DISORDERS,3,,Q2
BMC GASTROENTEROLOGY,3,,Q2
BMC INFECTIOUS DISEASES,3,,Q2
BMC MEDICAL EDUCATION,3,,Q1
BMC MEDICAL IMAGING,3,,Q1
BMC MEDICAL INFORMATICS AND DECISION MAKING,3,,Q2
BMC MOLECULAR AND CELL BIOLOGY,3,,Q3
BMC MUSCULOSKELETAL DISORDERS,3,,Q2
BMC NEPHROLOGY,3,,Q2
BMC NEUROLOGY,3,,Q3
BMC NUTRITION,3,,Q3
BMC OPHTHALMOLOGY,3,,Q3
BMC PEDIATRICS,3,,Q2
BMC PHARMACOLOGY AND TOXICOLOGY,3,,Q2
BMC PRIMARY CARE,3,,Q1
BMC PSYCHOLOGY,3,,Q1
BMC PULMONARY MEDICINE,3,,Q2
BMC SPORTS SCIENCE MEDICINE AND REHABILITATION,3,,Q1
BMC SURGERY,3,,Q2
BMC WOMENS HEALTH,3,,Q1
BMC ZOOLOGY,3,,Q2
BMGN LOW COUNTRIES HISTORICAL REVIEW,3,,Q3
BMJ HEALTH AND CARE INFORMATICS,3,,Q1
BMJ NEUROLOGY OPEN,3,,Q3
BMJ OPEN GASTROENTEROLOGY,3,,Q2
BMJ OPEN RESPIRATORY RESEARCH,3,,Q2
BMJ OPEN SPORT AND EXERCISE MEDICINE,3,,Q1
BOLETIN DE ARTE UMA,3,,
BOLETIN DE LA SOCIEDAD ESPANOLA DE CERAMICA Y VIDRIO,3,,Q2
BOLETIN DE LITERATURA ORAL,3,,
BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA,3,,Q3
BOREAS,3,,Q2
BOSTON UNIVERSITY LAW REVIEW,3,,Q1
BRAIN AND BEHAVIOR,3,,Q2
BRAIN AND COGNITION,3,,Q4
BRAIN AND LANGUAGE,3,,Q1
BRAIN BEHAVIOR AND IMMUNITY HEALTH,3,,Q1
BRAIN RESEARCH BULLETIN,3,,Q2
BRAIN SCIENCES,3,,Q3
BRAIN STRUCTURE AND FUNCTION,3,,Q1
BRAIN TOPOGRAPHY,3,,Q2
BRAIN TUMOR PATHOLOGY,3,,Q2
BRAZILIAN JOURNAL OF PHYSICAL THERAPY,3,,Q1
BRAZILIAN JOURNAL OF PSYCHIATRY,3,,Q2
BREAST CANCER,3,,Q1
BREAST CANCER RESEARCH AND TREATMENT,3,,Q2
BREAST CANCER TARGETS AND THERAPY,3,,Q2
BRITISH CATHOLIC HISTORY,3,,Q2
BRITISH FOOD JOURNAL,3,,Q1
BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,3,,Q2
BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,3,,Q1
BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,3,,Q2
BRITISH JOURNAL OF EDUCATIONAL STUDIES,3,,Q1
BRITISH JOURNAL OF NUTRITION,3,,Q2
BRITISH JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,3,,Q2
BRITISH JOURNAL OF SOCIAL WORK,3,,Q2
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,3,,Q1
BRODOGRADNJA,3,,Q1
BRONTE STUDIES,3,,
BRQ BUSINESS RESEARCH QUARTERLY,3,,Q2
BSGF EARTH SCIENCES BULLETIN,3,,Q3
BUILDING RESEARCH AND INFORMATION,3,,Q2
BUILDINGS,3,,Q2
BUILDINGS AND LANDSCAPES JOURNAL OF VERNACULAR ARCHITECTURE FORUM,3,,
BULLETIN DES SCIENCES MATHEMATIQUES,3,,Q3
BULLETIN OF AMERICAN SOCIETY OF OVERSEAS RESEARCH,3,,
BULLETIN OF BRAZILIAN MATHEMATICAL SOCIETY,3,,Q2
BULLETIN OF COUNCIL FOR RESEARCH IN MUSIC EDUCATION,3,,
BULLETIN OF ENTOMOLOGICAL RESEARCH,3,,Q2
BULLETIN OF HISTORY OF MEDICINE,3,,Q2
BULLETIN OF INSECTOLOGY,3,,Q3
BULLETIN OF LATIN AMERICAN RESEARCH,3,,Q2
BULLETIN OF LONDON MATHEMATICAL SOCIETY,3,,Q2
BULLETIN OF MALAYSIAN MATHEMATICAL SCIENCES SOCIETY,3,,Q1
BULLETIN OF SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON,3,,
BULLETIN OF SEISMOLOGICAL SOCIETY OF AMERICA,3,,Q2
BULLETIN OF SPANISH STUDIES,3,,
BULLETIN OF SYMBOLIC LOGIC,3,,Q1
BURNS,3,,Q1
BUSINESS AND HUMAN RIGHTS JOURNAL,3,,Q1
BUSINESS AND INFORMATION SYSTEMS ENGINEERING,3,,Q1
BUSINESS AND POLITICS,3,,Q1
BUSINESS AND PROFESSIONAL COMMUNICATION QUARTERLY,3,,Q2
BUSINESS AND SOCIETY,3,,Q1
BUSINESS HISTORY,3,,Q1
BUSINESS HORIZONS,3,,Q1
BUSINESS PROCESS MANAGEMENT JOURNAL,3,,Q1
BUSINESS STRATEGY AND DEVELOPMENT,3,,Q2
BYZANTINE AND MODERN GREEK STUDIES,3,,
BYZANTINISCHE ZEITSCHRIFT,3,,
BYZANTINOSLAVICA REVUE INTERNATIONALE DES ETUDES BYZANTINES,3,,
B E JOURNAL OF ECONOMIC ANALYSIS AND POLICY,4,,Q3
B E JOURNAL OF MACROECONOMICS,4,,Q4
B E JOURNAL OF THEORETICAL ECONOMICS,4,,Q4
B ENT,4,,Q4
BABEL LITTERATURES PLURIELLES,4,,
BAGH E NAZAR,4,,
BAGHDAD SCIENCE JOURNAL,4,,Q2
BAHRAIN MEDICAL BULLETIN,4,,Q4
BAJO PALABRA JOURNAL OF PHILOSOPHY,4,,
BALCANICA,4,,
BALI MEDICAL JOURNAL,4,,Q4
BALINT JOURNAL,4,,Q4
BALKAN ARAST RMA ENSTITUSU DERGISI JOURNAL OF BALKAN RESEARCH INSTITUTE JBRI,4,,Q4
BALKAN JOURNAL OF MEDICAL GENETICS,4,,Q4
BALKAN JOURNAL OF PHILOSOPHY,4,,
BALKAN MEDICAL JOURNAL,4,,Q1
BALKANISTIC FORUM,4,,
BALNEO AND PRM RESEARCH JOURNAL,4,,Q3
BALTIC FORESTRY,4,,Q4
BALTIC JOURNAL OF ECONOMIC STUDIES,4,,Q4
BALTIC JOURNAL OF HEALTH AND PHYSICAL ACTIVITY,4,,Q3
BALTIC JOURNAL OF MANAGEMENT,4,,Q3
BALTIC JOURNAL OF MODERN COMPUTING,4,,Q4
BALTIC JOURNAL OF ROAD AND BRIDGE ENGINEERING,4,,Q3
BALTIC REGION,4,,Q2
BALTICA,4,,Q4
BAMBOO AND SILK,4,,
BANGLADESH JOURNAL OF BOTANY,4,,Q4
BANGLADESH JOURNAL OF MEDICAL SCIENCE,4,,Q2
BANGLADESH JOURNAL OF OTORHINOLARYNGOLOGY,4,,Q4
BANGLADESH JOURNAL OF PHARMACOLOGY,4,,Q4
BANGLADESH JOURNAL OF PLANT TAXONOMY,4,,Q4
BARATARIA REVISTA CASTELLANO MANCHEGA DE CIENCIAS SOCIALES,4,,Q4
BARIATRIC SURGICAL PRACTICE AND PATIENT CARE,4,,Q4
BASIC AND APPLIED SOCIAL PSYCHOLOGY,4,,Q3
BASIC AND CLINICAL NEUROSCIENCE,4,,Q4
BASIC AND CLINICAL PHARMACOLOGY AND TOXICOLOGY,4,,Q2
BASIC INCOME STUDIES,4,,Q2
BATTERIES AND SUPERCAPS,4,,Q2
BATTERIES BASEL,4,,Q2
BAUINGENIEUR,4,,Q4
BAUPHYSIK,4,,Q4
BAUTECHNIK,4,,Q4
BEHAVIORAL INTERVENTIONS,4,,Q3
BEHAVIORAL MEDICINE,4,,Q2
BEHAVIORAL NEUROSCIENCE,4,,Q4
BEHAVIORAL PSYCHOLOGY PSICOLOGIA CONDUCTUAL,4,,Q4
BEHAVIORAL RESEARCH IN ACCOUNTING,4,,Q3
BEHAVIORAL SCIENCES AND LAW,4,,Q1
BEHAVIORAL SLEEP MEDICINE,4,,Q3
BEHAVIOUR,4,,Q3
BEHAVIOUR AND INFORMATION TECHNOLOGY,4,,Q2
BEHAVIOURAL NEUROLOGY,4,,Q3
BEHAVIOURAL PHARMACOLOGY,4,,Q4
BEHAVIOURAL PROCESSES,4,,Q2
BEILSTEIN JOURNAL OF NANOTECHNOLOGY,4,,Q3
BEILSTEIN JOURNAL OF ORGANIC CHEMISTRY,4,,Q3
BEITRAGE ZUR ALGEBRA UND GEOMETRIE CONTRIBUTIONS TO ALGEBRA AND GEOMETRY,4,,Q4
BELGIAN JOURNAL OF ZOOLOGY,4,,Q3
BELITUNG NURSING JOURNAL,4,,Q3
BELLETEN,4,,Q2
BELPHEGOR,4,,
BENEFICIAL MICROBES,4,,Q2
BENI SUEF UNIVERSITY JOURNAL OF BASIC AND APPLIED SCIENCES,4,,Q2
BERICHTE UBER LANDWIRTSCHAFT,4,,Q4
BERKELEY REVIEW OF EDUCATION,4,,Q4
BERLINER JOURNAL FUR SOZIOLOGIE,4,,Q3
BERLINER UND MUNCHENER TIERARZTLICHE WOCHENSCHRIFT,4,,Q3
BEST PRACTICE AND RESEARCH CLINICAL HAEMATOLOGY,4,,Q3
BETON UND STAHLBETONBAU,4,,Q4
BETRIEBSWIRTSCHAFTLICHE FORSCHUNG UND PRAXIS,4,,Q4
BEWEGUNGSTHERAPIE UND GESUNDHEITSSPORT,4,,Q4
BEYOND BEHAVIOR,4,,Q4
BEYTULHIKME AN INTERNATIONAL JOURNAL OF PHILOSOPHY,4,,
BEZMIALEM SCIENCE,4,,Q4
BIBLE TRANSLATOR,4,,
BIBLICAL THEOLOGY BULLETIN,4,,
BIBLIO 3W BARCELONA,4,,
BIBLIOS REVISTA DE BIBLIOTECOLOGIA Y CIENCIAS DE LA INFORMACION,4,,Q4
BIBLIOTECAS ANALES DE INVESTIGACION,4,,Q4
BIBLIOTECAS REVISTA DE LA ESCUELA DE BIBLIOTECOLOGIA DOCUMENTACION E INFORMACION,4,,Q4
BIBLIOTHEK FORSCHUNG UND PRAXIS,4,,Q4
BIBLOS REVISTA DA FACULDADE DE LETRAS DA UNIVERSIDADE DE COIMBRA,4,,
BID TEXTOS UNIVERSITARIS DE BIBLIOTECONOMIA I DOCUMENTACIO,4,,Q3
BIG DATA,4,,Q2
BIJDRAGEN TOT DE TAAL LAND EN VOLKENKUNDE,4,,Q3
BILIG,4,,Q3
BILIMNAME,4,,
BIO ALGORITHMS AND MED SYSTEMS,4,,Q2
BIO BASED AND APPLIED ECONOMICS,4,,Q2
BIO MEDICAL MATERIALS AND ENGINEERING,4,,Q4
BIO PROTOCOL,4,,Q3
BIOACOUSTICS INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING,4,,Q1
BIOAGRO,4,,Q4
BIOANALYSIS,4,,Q3
BIOCATALYSIS AND BIOTRANSFORMATION,4,,Q3
BIOCELL,4,,Q3
BIOCHEMIA MEDICA,4,,Q3
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,,Q3
BIOCHEMICAL GENETICS,4,,Q3
BIOCHEMICAL SYSTEMATICS AND ECOLOGY,4,,Q3
BIOCHEMISTRY AND BIOPHYSICS REPORTS,4,,Q4
BIOCHEMISTRY AND CELL BIOLOGY,4,,Q4
BIOCHEMISTRY AND MOLECULAR BIOLOGY EDUCATION,4,,Q3
BIOCHEMISTRY MOSCOW,4,,Q4
BIOCHEMISTRY MOSCOW SUPPLEMENT SERIES A MEMBRANE AND CELL BIOLOGY,4,,Q4
BIOCHEMISTRY MOSCOW SUPPLEMENT SERIES B BIOMEDICAL CHEMISTRY,4,,Q4
BIOCHIMICA ET BIOPHYSICA ACTA PROTEINS AND PROTEOMICS,4,,Q3
BIODEGRADATION,4,,Q2
BIODEMOGRAPHY AND SOCIAL BIOLOGY,4,,Q3
BIODIVERSITY DATA JOURNAL,4,,Q3
BIOELECTRICITY,4,,Q4
BIOENERGY RESEARCH,4,,Q3
BIOENGINEERED,4,,
